StartDate,EndDate,Progress,ResponseId,consent,favor_use,preprint_cred1_1,preprint_cred1_2,preprint_cred1_3,preprint_cred1_4,preprint_cred1_5,preprint_cred2_1,preprint_cred2_2,preprint_cred2_3,preprint_cred2_4,preprint_cred3_1,preprint_cred3_2,preprint_cred3_3,preprint_cred4_1,preprint_cred4_2,preprint_cred4_3,preprint_cred4_4,preprint_cred5_1,preprint_cred5_2,preprint_cred5_3,services_cred1_1,services_cred1_2,services_cred1_3,services_cred1_4,service_cred2_1,service_cred2_2,service_cred2_3,service_cred2_4,service_cred3_1,service_cred3_2,service_cred3_3,service_cred3_4,service_cred3_5,service_credible4_1,service_credible4_2,service_credible4_3,service_credible4_4,service_credible4_5,position_7_TEXT,age,discipline_specific,discipline_other,how_heard,familiar,preprints_submitted,preprints_used,position,discipline,country,continent,HDI_2017,hdi_level,bepress_tier3,bepress_tier2,bepress_tier1,discipline_collapsed,acad_career_stage
4/8/19 12:22,4/8/19 12:34,100,R_3nN30aHvCIP0QqF,1,3,3,4,1,5,3,5,4,3,4,1,4,3,5,4,5,5,5,4,4,3,2,3,2,0,2,3,3,0,3,-1,3,3,0,-3,2,-2,3,NA,67,"Was  HEP,   Now Genomics",NA,PLOS 1,Extremely familiar,"Yes, a few times",Not sure,"Research Scientist/Staff Scientist, or equivalent",Physics,United States of America,North America,0.924,very high,NA,Physics,Physical Sciences and Mathematics,Physical Sciences and Mathematics,NA
4/8/19 12:28,4/8/19 12:35,100,R_D62V1f4Y8dAaibv,1,2,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,1,2,2,1,2,2,2,-1,-1,2,1,1,-2,0,NA,40,Plant Pathology,NA,Botany,Moderately familiar,No,No,"Assistant Professor, or equivalent",Biology,India,Asia,0.64,medium,Plant Pathology,Plant Sciences,Life Sciences,Life Sciences (Biology),Assist Prof
4/8/19 12:28,4/8/19 12:35,100,R_TemD1rrMq5KZmhj,1,3,5,5,4,5,5,5,5,3,4,3,5,4,5,5,5,5,4,4,4,1,3,3,3,3,3,2,2,1,3,-3,3,0,2,-2,0,2,0,NA,62,Geology Hydrogeology,NA,email from PLOS,Very familiar,No,"Yes, many times","Research Scientist/Staff Scientist, or equivalent",Earth Science,United States of America,North America,0.924,very high,NA,NA,Physical Sciences and Mathematics,Physical Sciences and Mathematics,NA
4/8/19 12:02,4/8/19 12:35,100,R_VIKoNL5N7dZ3Vpn,1,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-2,1,2,2,0,1,1,1,0,1,1,1,0,2,2,-3,-2,2,NA,35 Years,NA,Life sciences (Public health),Through mailing,Moderately familiar,"Yes, once",No,"Assistant Professor, or equivalent",Other,Ethiopia,Africa,0.463,low,NA,NA,Life Sciences,Life Sciences (Biology),Assist Prof
4/8/19 12:27,4/8/19 12:37,100,R_1OqxPY7FflVhZA4,1,3,1,5,5,5,3,5,3,3,5,4,5,1,5,5,5,3,5,4,4,3,3,3,3,1,1,1,3,0,2,3,0,3,3,-3,-2,2,3,NA,47,cell biology,NA,email from PLOS,Extremely familiar,No,"Yes, many times","Assistant Professor, or equivalent",Biology,United Kingdom of Great Britain and Northern Ireland,Europe,0.922,very high,Cell Biology,Cell and Developmental Biology,Life Sciences,Life Sciences (Biology),Assist Prof
4/8/19 12:27,4/8/19 12:37,100,R_1n8WWq0FBQ0VI3a,1,3,4,1,1,1,1,2,3,3,4,1,1,1,1,4,3,1,3,5,4,0,3,2,1,3,0,2,3,3,3,1,3,3,3,0,-3,3,3,NA,44,genomics,NA,sent through email by PLoS,Very familiar,"Yes, a few times","Yes, many times","Research Scientist/Staff Scientist, or equivalent",Biology,Spain,Europe,0.891,very high,Genomics,Genetics and Genomics,Life Sciences,Life Sciences (Biology),NA
4/8/19 12:25,4/8/19 12:38,100,R_1mUX77nAbOH05bU,1,2,3,3,3,4,4,2,1,1,1,1,1,1,4,3,4,1,2,2,2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,NA,28,NA,Doctor of medicine,Email from chemrxiv,Slightly familiar,No,"Yes, a few times",Graduate Student,Other,United Republic of Tanzania,Africa,0.538,low,NA,NA,Medicine and Health Sciences,Medicine and Health Sciences,Grad Student
4/8/19 12:33,4/8/19 12:39,100,R_3HHSWbyUyvIXtUT,1,-2,4,4,5,5,4,3,5,3,3,3,3,3,4,5,5,5,4,5,5,1,1,2,2,0,0,0,0,2,3,-1,0,-1,0,-3,-2,1,0,NA,57,plant science,NA,email from Plos One,Very familiar,No,"Yes, a few times","Professor, or equivalent",Agricultural Science,United States of America,North America,0.924,very high,NA,NA,Life Sciences,Life Sciences (Biology),Full Prof
4/8/19 12:38,4/8/19 12:43,100,R_tMuMA8GmJ2Vj8KB,1,1,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,1,0,0,0,0,0,3,3,3,3,3,2,3,3,3,NA,62,NA,NA,email,Very familiar,"Yes, a few times","Yes, a few times","Research Scientist/Staff Scientist, or equivalent",Ecology/Evolutionary Science,Argentina,South America,0.8250000000000001,very high,NA,Ecology and Evolutionary Biology,Life Sciences,Life Sciences (Biology),NA
4/8/19 12:40,4/8/19 12:47,100,R_2E0R5dHKuFQLtz8,1,1,2,2,2,4,3,3,3,2,4,1,1,1,2,2,2,2,2,4,4,3,2,3,3,1,2,3,3,1,1,0,0,0,1,-2,0,-2,0,NA,27,Cellular and Molecular Medicine,NA,email from PLOS,Slightly familiar,No,No,Graduate Student,Biology,United States of America,North America,0.924,very high,NA,NA,Medicine and Health Sciences,Medicine and Health Sciences,Grad Student
4/8/19 12:39,4/8/19 12:47,100,R_2xUU2WicEUvPsvu,1,-1,2,2,3,3,2,2,2,2,2,2,2,2,5,5,5,5,5,5,4,2,2,3,2,0,1,2,2,1,2,1,3,2,1,-1,0,0,0,"lecturer, adjunct",37,vertebrate paleontology,NA,email from PLoS ONE,Moderately familiar,No,No,"Other, please specify",Paleontology,United States of America,North America,0.924,very high,Paleontology,Earth Sciences,Physical Sciences and Mathematics,Physical Sciences and Mathematics,NA
4/8/19 11:48,4/8/19 12:47,100,R_30xcmVAFysv8rMk,1,3,4,1,2,5,3,3,3,4,5,4,2,3,3,4,3,4,3,3,3,3,3,3,0,2,3,3,3,3,3,3,3,3,3,-3,2,-3,3,NA,42,genetics,NA,email from PLOS,Extremely familiar,"Yes, a few times","Yes, many times","Associate Professor, or equivalent",Biology,France,Europe,0.901,very high,Genetics,Genetics and Genomics,Life Sciences,Life Sciences (Biology),Assoc Prof
4/8/19 12:45,4/8/19 12:51,100,R_2fjGKfFa6OdLQu7,1,3,2,1,2,3,2,2,1,2,2,1,1,1,3,3,1,2,3,3,3,1,1,1,1,0,1,1,2,0,1,0,1,2,1,1,0,-1,2,NA,43,NA,"epidemiology, public health, mathematics",PLOS email,Extremely familiar,"Yes, many times","Yes, many times","Professor, or equivalent",Other,Canada,North America,0.926,very high,Epidemiology,Public Health,Medicine and Health Sciences,Medicine and Health Sciences,Full Prof
4/8/19 12:46,4/8/19 12:51,100,R_1qeRBczeQ0NUGVT,1,-1,5,4,4,4,3,2,3,2,2,2,2,2,3,3,3,3,2,3,3,2,2,3,2,0,2,2,2,2,2,0,2,3,2,-3,3,3,2,NA,48,Entomology,NA,Email,Slightly familiar,No,No,Graduate Student,Biology,United States of America,North America,0.924,very high,NA,Entomology,Life Sciences,Life Sciences (Biology),Grad Student
4/8/19 12:44,4/8/19 12:54,100,R_20MWHVg3RVBkYym,1,3,2,2,4,5,5,4,3,3,3,5,3,1,5,5,4,2,4,4,4,1,1,3,3,2,2,2,3,0,2,0,2,3,0,1,-2,1,3,NA,27,"Entomology, parasitology, genomics",NA,plos newsletter,Very familiar,No,"Yes, many times",Graduate Student,Biology,Canada,North America,0.926,very high,NA,Entomology,Life Sciences,Life Sciences (Biology),Grad Student
4/8/19 12:43,4/8/19 12:55,100,R_3KAALwpkALe1veB,1,2,5,3,5,4,3,5,5,5,5,5,3,4,4,4,4,3,4,4,5,3,3,3,2,2,2,3,3,3,3,3,3,3,3,-2,-1,3,2,NA,32,Microbiology,NA,Email from PLoS,Very familiar,No,No,"Research Scientist/Staff Scientist, or equivalent",Biology,Cameroon,Africa,0.556,medium,NA,Microbiology,Life Sciences,Life Sciences (Biology),NA
4/8/19 12:34,4/8/19 12:58,100,R_296xxflewPG6d4Z,1,-1,3,4,3,4,4,2,4,3,4,2,4,2,4,4,4,2,2,2,4,-1,1,-1,-1,1,3,3,3,3,3,2,3,2,3,3,3,1,3,PhD student,31,NA,Health science,Email from plos,Very familiar,"Yes, once",No,"Other, please specify",Other,Ethiopia,Africa,0.463,low,NA,NA,Medicine and Health Sciences,Medicine and Health Sciences,Grad Student
4/8/19 12:50,4/8/19 12:58,100,R_SOXN2z3opjoF7hf,1,-2,1,2,1,2,2,3,3,3,2,2,4,4,2,4,2,4,3,2,2,1,1,0,-1,-1,0,1,2,0,-2,-1,1,2,1,1,-1,2,1,NA,27,NA,history,department email,Slightly familiar,No,"Yes, a few times",Graduate Student,Other,China,Asia,0.752,high,NA,History,Arts and Humanities,Other,Grad Student
4/8/19 12:51,4/8/19 13:00,100,R_p6u0mzHlI4Ydxap,1,-1,4,4,4,4,4,3,3,3,3,3,2,2,3,3,4,3,2,3,2,-2,0,-1,0,0,0,1,1,0,1,1,2,1,1,0,2,0,2,NA,74,neuropharmacology,NA,email,Moderately familiar,No,No,"Research Scientist/Staff Scientist, or equivalent",Biology,France,Europe,0.901,very high,NA,NA,Life Sciences,Life Sciences (Biology),NA
4/8/19 12:47,4/8/19 13:00,100,R_1QhkrMgwHMJPft5,1,0,1,1,2,4,3,4,1,1,1,1,1,1,3,3,4,2,4,5,5,0,0,3,3,0,1,3,3,3,3,0,3,0,0,-3,3,-2,3,NA,45,NA,medicine,email from PlosOne,Moderately familiar,"Yes, a few times","Yes, a few times","Professor, or equivalent",Other,Romania,Europe,0.811,very high,NA,NA,Medicine and Health Sciences,Medicine and Health Sciences,Full Prof
4/8/19 12:30,4/8/19 13:01,100,R_3oFpKwsxrUAwR3w,1,-1,3,1,4,1,4,3,5,2,2,3,1,1,5,5,5,5,3,3,1,3,1,3,3,3,1,0,2,1,0,2,3,-1,3,-3,0,0,1,NA,43,Epidemiology,NA,NA,Slightly familiar,No,No,"Research Scientist/Staff Scientist, or equivalent",Statistics,Malawi,Africa,0.47700000000000004,low,NA,Statistics and Probability,Physical Sciences and Mathematics,Physical Sciences and Mathematics,NA
4/8/19 12:52,4/8/19 13:03,100,R_2wbFUcOc3E0zYtB,1,3,3,5,5,5,3,5,4,5,5,5,5,2,4,5,5,4,5,5,5,2,1,3,3,2,3,3,3,0,2,3,3,0,3,-3,-1,3,3,NA,28,Experimental Clinical Psychology,NA,Email,Very familiar,No,"Yes, a few times",Graduate Student,Psychology,Belgium,Europe,0.916,very high,Clinical Psychology,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
4/8/19 12:55,4/8/19 13:04,100,R_2xSmItUUouDAhJ9,1,1,4,3,5,5,5,2,3,3,3,4,4,2,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,2,3,1,2,2,3,-3,3,NA,31,Biophysics,NA,PLOS email,Very familiar,No,"Yes, many times",Post doc,Biology,United States of America,North America,0.924,very high,Biophysics,"Biochemistry, Biophysics, and Structural Biology",Life Sciences,Life Sciences (Biology),Post doc
4/8/19 12:58,4/8/19 13:06,100,R_2ASTp0nehq0YC9v,1,-2,1,4,4,5,3,5,5,1,2,1,3,2,2,3,4,4,2,3,4,3,3,3,1,0,0,0,0,0,1,-1,0,1,1,-2,-2,0,-1,NA,31,developmental neuroscience,NA,email from PLOS,Slightly familiar,No,"Yes, once","Assistant Professor, or equivalent",Psychology,United States of America,North America,0.924,very high,NA,Psychology,Social and Behavioral Sciences,Psychology,Assist Prof
4/8/19 13:03,4/8/19 13:06,100,R_25BLr3yIA6EoPo6,1,-3,5,3,5,5,5,5,5,1,1,1,5,1,4,4,4,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,41,NA,Epidemiology,email from Plos one,Moderately familiar,No,No,"Assistant Professor, or equivalent",Other,United States of America,North America,0.924,very high,Epidemiology,Public Health,Medicine and Health Sciences,Medicine and Health Sciences,Assist Prof
4/8/19 13:00,4/8/19 13:07,100,R_yVHqpl2yYgDIzrX,1,2,3,4,3,3,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,0,1,1,0,0,1,2,2,0,2,0,0,1,3,-2,-1,1,3,NA,47,evolutionary anthropology,NA,plos one email,Very familiar,"Yes, once","Yes, many times","Professor, or equivalent",Ecology/Evolutionary Science,United Kingdom of Great Britain and Northern Ireland,Europe,0.922,very high,Evolution,Ecology and Evolutionary Biology,Life Sciences,Life Sciences (Biology),Full Prof
4/8/19 13:01,4/8/19 13:07,100,R_ToxAdDvfbZbUXwB,1,3,3,3,3,1,4,2,3,2,2,2,3,2,5,5,5,3,5,5,5,3,3,3,3,3,3,2,3,1,2,1,3,2,3,0,2,-3,3,NA,48,weather and climate science,NA,e-mail,Moderately familiar,"Yes, a few times","Yes, a few times","Professor, or equivalent",Earth Science,Switzerland,Europe,0.9440000000000001,very high,NA,Oceanography and Atmospheric Sciences and Meteorology,Physical Sciences and Mathematics,Physical Sciences and Mathematics,Full Prof
4/8/19 13:01,4/8/19 13:08,100,R_1liqRBeIusloalD,1,-2,3,2,1,5,5,5,5,5,5,1,1,1,2,3,4,4,4,4,4,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,-1,3,3,NA,50,NA,Medicine,Email,Not familiar at all,No,No,"Professor, or equivalent",Other,Turkey,Asia,0.7909999999999999,high,NA,NA,Medicine and Health Sciences,Medicine and Health Sciences,Full Prof
4/8/19 12:55,4/8/19 13:09,100,R_2eb6RvNENZFYZ8A,1,3,3,3,4,5,3,5,1,1,4,2,4,3,3,5,5,5,4,4,4,3,1,3,0,0,3,3,3,3,3,3,3,2,3,-2,0,0,0,NA,30,NA,Medicine,PlosOne,Very familiar,"Yes, a few times","Yes, many times",Graduate Student,Other,Netherlands,Europe,0.931,very high,NA,NA,Medicine and Health Sciences,Medicine and Health Sciences,Grad Student
4/8/19 13:01,4/8/19 13:09,100,R_T0zDMsvqY0Gc2gV,1,3,2,1,3,4,5,4,3,4,4,4,5,4,4,4,5,4,4,4,4,1,2,3,3,3,3,3,3,3,3,3,3,2,3,-1,-2,-2,2,NA,51,NA,Immunology (or Medicine),PLoS,Very familiar,"Yes, many times","Yes, many times","Research Scientist/Staff Scientist, or equivalent",Other,Belgium,Europe,0.916,very high,NA,NA,Medicine and Health Sciences,Medicine and Health Sciences,NA
4/8/19 13:02,4/8/19 13:11,100,R_3z8JUkFstWk6RuV,1,2,3,3,4,5,5,5,4,2,3,1,3,1,4,5,5,5,5,4,4,3,3,3,2,0,3,3,2,0,3,0,3,3,2,-3,0,0,2,NA,34,genomics/genetics,NA,email from PLOS,Very familiar,No,"Yes, many times","Research Scientist/Staff Scientist, or equivalent",Biology,United States of America,North America,0.924,very high,NA,NA,Life Sciences,Life Sciences (Biology),NA
4/8/19 13:00,4/8/19 13:11,100,R_C1RgKfcnCmrmQyl,1,3,4,4,4,4,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,0,3,3,-2,3,3,-3,3,-2,3,Freelance researcher/writer,59,NA,Social Media Anthropology and Communication,email from PLOS,Very familiar,No,No,"Other, please specify",Other,United States of America,North America,0.924,very high,NA,NA,Social and Behavioral Sciences,Other Social Sciences,NA
4/8/19 12:56,4/8/19 13:12,100,R_3qsS7ab8nptWuYH,1,-2,NA,NA,NA,NA,NA,5,5,1,3,4,4,4,4,4,4,3,4,5,5,-3,3,3,3,3,2,3,3,3,2,3,2,3,2,2,3,-3,3,NA,58,Social Pshychology,NA,email,Slightly familiar,No,"Yes, once","Associate Professor, or equivalent",Psychology,Spain,Europe,0.891,very high,NA,Psychology,Social and Behavioral Sciences,Psychology,Assoc Prof
4/8/19 11:26,4/8/19 13:15,100,R_Unz8SJhLgDMpjOx,1,3,4,4,4,5,5,3,5,1,2,4,5,4,5,5,5,5,5,5,5,3,3,3,3,0,3,3,2,3,3,3,3,3,0,-1,-2,3,1,NA,47,NA,Veterinary Epidemiology and Public Health,email from PLOS,Moderately familiar,"Yes, once","Yes, a few times","Associate Professor, or equivalent",Other,Nigeria,Africa,0.532,low,"Veterinary Preventive Medicine, Epidemiology, and Public Health",Veterinary Medicine,Medicine and Health Sciences,Medicine and Health Sciences,Assoc Prof
4/8/19 13:10,4/8/19 13:16,100,R_1r8ubBWxf89sVCT,1,-1,4,4,4,4,4,4,3,4,3,3,3,2,2,2,4,2,2,3,4,3,3,3,3,2,2,3,2,2,3,1,1,3,3,-2,1,1,3,NA,59,I-O Psychology,NA,email,Slightly familiar,No,No,"Associate Professor, or equivalent",Psychology,United States of America,North America,0.924,very high,Industrial and Organizational Psychology,Psychology,Social and Behavioral Sciences,Psychology,Assoc Prof
4/8/19 12:51,4/8/19 13:16,100,R_2AL9c9YXq7fzLla,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/8/19 13:10,4/8/19 13:17,100,R_3s040K13LUaDTAA,1,3,2,2,2,4,2,3,1,2,3,3,3,2,3,3,3,1,2,2,2,3,2,2,0,3,3,3,3,3,3,2,3,3,3,0,0,0,3,NA,40,genetics,NA,email from PLOS,Extremely familiar,"Yes, many times","Yes, many times","Assistant Professor, or equivalent",Biology,United States of America,North America,0.924,very high,Genetics,Genetics and Genomics,Life Sciences,Life Sciences (Biology),Assist Prof
4/8/19 13:04,4/8/19 13:18,100,R_AtzECbeut1RUQZr,1,2,4,4,4,4,2,2,4,4,5,1,1,1,4,4,4,1,5,5,4,-2,3,3,3,3,3,3,3,3,3,3,3,3,3,-3,2,2,3,NA,86 yrs,Genomics,NA,Email,Moderately familiar,No,"Yes, once","Professor, or equivalent",Biology,United States of America,North America,0.924,very high,Genomics,Genetics and Genomics,Life Sciences,Life Sciences (Biology),Full Prof
4/8/19 13:13,4/8/19 13:19,100,R_2wcr2kXKFDSfI4d,1,2,2,3,3,5,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,1,-2,1,3,1,2,2,2,2,2,2,3,0,3,0,3,3,3,NA,61,NA,NA,email,Moderately familiar,"Yes, once","Yes, a few times","Professor, or equivalent",Nutritional Science,United States of America,North America,0.924,very high,NA,Nutrition,Life Sciences,Life Sciences (Biology),Full Prof
4/8/19 13:17,4/8/19 13:19,100,R_1mOf9e0NAfKSHPe,1,-1,2,2,2,3,1,2,4,2,2,2,3,2,3,2,2,3,2,2,2,-3,-3,-2,-3,2,0,1,0,-1,2,2,1,2,-1,-1,0,0,0,NA,57,ecology,NA,email,Slightly familiar,No,No,"Associate Professor, or equivalent",Biology,United Kingdom of Great Britain and Northern Ireland,Europe,0.922,very high,NA,Ecology and Evolutionary Biology,Life Sciences,Life Sciences (Biology),Assoc Prof
4/8/19 13:11,4/8/19 13:21,100,R_2atSs5GP2CyiZFO,1,2,1,1,1,1,5,1,3,2,2,1,1,2,2,3,3,1,3,5,5,3,1,3,3,3,3,3,3,2,2,1,0,1,2,0,-1,0,0,NA,49,Biochemistry,NA,E-mail,Moderately familiar,No,"Yes, a few times","Assistant Professor, or equivalent",Chemistry,Brazil,South America,0.759,high,Other Chemistry,Chemistry,Physical Sciences and Mathematics,Physical Sciences and Mathematics,Assist Prof
4/8/19 13:11,4/8/19 13:21,100,R_czH9PhvUAzy2D8B,1,-2,2,1,4,1,2,2,4,3,5,1,1,1,3,2,2,1,3,4,4,0,1,-1,-2,1,0,0,-1,2,2,-2,-2,0,2,-2,3,2,3,NA,44,molecular biology,NA,Plos community email,Moderately familiar,"Yes, a few times",No,"Research Scientist/Staff Scientist, or equivalent",Biology,Greece,Europe,0.8700000000000001,very high,Molecular Biology,"Biochemistry, Biophysics, and Structural Biology",Life Sciences,Life Sciences (Biology),NA
4/1/19 13:16,4/1/19 13:20,32,R_3J3szDvyK8fE0zO,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very familiar,No,"Yes, a few times",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/8/19 11:47,4/8/19 13:21,100,R_Zg8p7P51YRoAP1n,1,2,3,4,5,5,5,2,5,4,4,3,5,5,4,4,3,3,3,4,4,2,2,3,2,0,2,3,3,3,3,3,3,3,3,-2,-3,3,2,NA,36,Biochemistry,NA,Email from PLOS,Moderately familiar,No,"Yes, a few times","Associate Professor, or equivalent",Biology,Nigeria,Africa,0.532,low,Biochemistry,"Biochemistry, Biophysics, and Structural Biology",Life Sciences,Life Sciences (Biology),Assoc Prof
4/8/19 13:13,4/8/19 13:22,100,R_2ziHQ7WPRK1lOdz,1,3,2,2,4,4,5,3,5,1,3,5,5,1,5,5,4,5,4,4,5,0,1,3,3,2,1,1,0,0,2,0,0,0,0,-2,-3,2,0,NA,33,"clinical-community, and neuroscience",NA,email listserv,Moderately familiar,No,"Yes, many times",Graduate Student,Psychology,United States of America,North America,0.924,very high,NA,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
4/8/19 13:15,4/8/19 13:22,100,R_2PbyqQQpi1hHIrP,1,3,3,2,3,3,1,5,2,1,1,3,3,2,5,5,5,2,5,2,2,2,1,3,NA,1,3,3,3,2,3,2,3,1,3,0,-1,1,3,NA,36,vertebrate paleontology,NA,e-mail from PLOS,Very familiar,"Yes, a few times","Yes, many times",Post doc,Paleontology,NA,NA,NA,NA,Paleontology,Earth Sciences,Physical Sciences and Mathematics,Physical Sciences and Mathematics,Post doc
4/8/19 13:13,4/8/19 13:23,100,R_3qE7DsseMmJrz47,1,1,1,1,1,4,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,1,3,1,-1,0,0,1,3,0,1,1,3,1,1,1,-3,2,1,NA,44,NA,pharmacoepidemiology,email from PLoS One,Very familiar,"Yes, once",No,"Assistant Professor, or equivalent",Other,United States of America,North America,0.924,very high,NA,NA,Medicine and Health Sciences,Medicine and Health Sciences,Assist Prof
4/8/19 13:10,4/8/19 13:23,100,R_2uBsCfyQTtIYsO6,1,0,4,5,4,5,5,5,3,3,3,3,5,2,5,5,5,3,3,5,5,3,3,3,2,0,2,0,3,-2,3,0,2,3,0,-3,1,0,3,NA,40-50,NA,Archaeology,Received an email from PLOS,Very familiar,"Yes, a few times","Yes, a few times","Professor, or equivalent",Other,United States of America,North America,0.924,very high,NA,Anthropology,Social and Behavioral Sciences,Other Social Sciences,Full Prof
4/8/19 13:20,4/8/19 13:26,100,R_22QYBGoz6xzLIqm,1,0,3,3,3,5,4,4,4,2,3,2,3,2,3,3,4,3,3,4,4,0,0,2,3,1,2,2,3,2,2,1,1,-1,1,0,2,-2,2,NA,73,"Inflammation research, molecular biology",NA,E-mail,Very familiar,No,No,"Professor, or equivalent",Biology,United States of America,North America,0.924,very high,NA,NA,Life Sciences,Life Sciences (Biology),Full Prof
4/8/19 12:31,4/8/19 13:27,100,R_3MLPHz8jz5rExd9,1,3,1,4,1,5,5,5,5,3,4,4,4,4,5,4,4,4,4,4,4,2,0,3,3,0,1,2,3,2,2,0,1,2,2,-2,-2,-2,0,NA,46,NA,Medicine,via email,Moderately familiar,"Yes, once","Yes, a few times","Professor, or equivalent",Other,Guatemala,North America,0.65,medium,NA,NA,Medicine and Health Sciences,Medicine and Health Sciences,Full Prof
4/8/19 13:03,4/8/19 13:29,100,R_1dGpYhIF83SEwFS,1,0,3,3,3,3,4,3,4,4,4,3,3,4,3,3,3,3,4,5,5,3,3,3,2,2,3,2,3,3,3,2,2,3,1,1,3,0,2,PhD student,46,NA,Public health,Email from PLOS,Slightly familiar,No,No,"Other, please specify",Other,Angola,Africa,0.581,medium,NA,Public Health,Medicine and Health Sciences,Medicine and Health Sciences,Grad Student
4/8/19 13:24,4/8/19 13:29,100,R_1j9cHKXeY1V8oxJ,1,2,4,4,5,3,1,3,3,2,2,2,3,1,5,4,3,2,4,4,4,2,3,2,2,0,1,2,2,2,2,0,0,0,3,-3,-1,1,1,NA,59,Molecular biology,NA,NA,Moderately familiar,"Yes, once","Yes, a few times","Professor, or equivalent",Biology,NA,NA,NA,NA,Molecular Biology,"Biochemistry, Biophysics, and Structural Biology",Life Sciences,Life Sciences (Biology),Full Prof
4/8/19 13:08,4/8/19 13:30,100,R_vqtO4fweAeq1iOB,1,-2,5,4,4,5,5,4,5,4,5,4,4,4,4,4,4,4,4,5,5,-1,1,3,2,0,2,1,0,0,1,1,1,0,3,2,-3,-3,-2,NA,37,"Physical exercise, human development",NA,e mail from Plos One,Slightly familiar,No,No,"Professor, or equivalent",Biology,Brazil,South America,0.759,high,NA,NA,Life Sciences,Life Sciences (Biology),Full Prof
4/8/19 11:07,4/8/19 13:30,100,R_XHCJ6Mlv7Dm8St3,1,3,5,2,3,4,4,4,4,2,2,3,5,1,5,5,5,5,5,5,5,3,0,3,1,0,3,3,3,3,3,2,3,0,1,-2,2,-1,3,NA,41,Neuroscience,NA,email from PLoS,Extremely familiar,"Yes, many times","Yes, a few times","Assistant Professor, or equivalent",Biology,United States of America,North America,0.924,very high,NA,Neuroscience and Neurobiology,Life Sciences,Life Sciences (Biology),Assist Prof
4/8/19 13:20,4/8/19 13:31,100,R_1rCiVhEBMHsSKVl,1,-2,2,4,3,5,2,5,4,2,3,2,4,1,4,4,3,1,2,3,3,0,3,0,0,1,1,3,3,0,3,1,1,0,2,-3,1,0,3,NA,51,Bioacoustics,NA,email from PLOS,Moderately familiar,No,Not sure,"Research Scientist/Staff Scientist, or equivalent",Marine Science,Denmark,Europe,0.929,very high,NA,Marine Biology,Life Sciences,Life Sciences (Biology),NA
4/8/19 13:24,4/8/19 13:34,100,R_3Leg1lbbmPi38GG,1,1,2,2,1,2,2,2,5,5,5,4,3,1,5,5,5,5,1,1,5,3,0,3,2,0,1,1,2,3,3,1,3,1,3,-3,3,-2,3,NA,75,Computational Physics,NA,No,Very familiar,"Yes, a few times","Yes, many times","Professor, or equivalent",Physics,Netherlands,Europe,0.931,very high,NA,Physics,Physical Sciences and Mathematics,Physical Sciences and Mathematics,Full Prof
4/8/19 13:29,4/8/19 13:35,100,R_1IobeBKl9GSCEMK,1,0,4,4,4,2,2,4,4,3,4,3,3,3,3,3,3,3,3,4,4,1,1,2,1,1,1,1,1,2,2,1,2,2,1,-2,0,0,1,NA,52,NA,NA,email from PLOS,Moderately familiar,No,"Yes, a few times","Professor, or equivalent",Psychology,Switzerland,Europe,0.9440000000000001,very high,NA,Psychology,Social and Behavioral Sciences,Psychology,Full Prof
4/8/19 13:27,4/8/19 13:35,100,R_1eRwrXFAeOIT2St,1,3,4,3,4,5,3,3,2,2,4,4,5,2,5,5,5,5,5,5,5,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,0,0,3,NA,30,NA,Neuroscience,Email from PLoS,Extremely familiar,No,"Yes, many times",Post doc,Other,Canada,North America,0.926,very high,NA,Neuroscience and Neurobiology,Life Sciences,Life Sciences (Biology),Post doc
